x,y,z
701,1120,-174
1049,1314,82
1049,1314,82
1049,1314,82
1049,1314,82
1049,1314,82
1277,1121,57
1277,1121,57
1277,1121,57
1277,1121,57
1277,1121,57
1213,603,-223
1213,603,-223
1213,603,-223
1213,603,-223
1213,91,-705
970,131,-705
970,131,-705
970,131,-705
970,131,-705
803,59,-1132
803,59,-1132
803,59,-1132
803,59,-1132
803,59,-1132
828,403,-1071
828,403,-1071
828,403,-1071
828,403,-1071
828,403,-1071
1139,1046,-425
1139,1046,-425
1139,1046,-425
1139,1046,-425
1139,1046,584
1797,1708,584
1797,1708,584
1797,1708,584
1797,1708,584
2551,2016,1410
2551,2016,1410
2551,2016,1410
2551,2016,1410
2551,2016,1410
3024,1839,1365
3024,1839,1365
3024,1839,1365
3024,1839,1365
3022,1163,395
3022,1163,395
3022,1163,395
3022,1163,395
3022,1163,395
2782,329,-991
2782,329,-991
2782,329,-991
2782,329,-991
2782,329,-991
2594,-124,-2170
2594,-124,-2170
2594,-124,-2170
2594,-124,-2170
2392,-311,-2817
2392,-311,-2817
2392,-311,-2817
2392,-311,-2817
2392,-311,-2817
2071,-444,-2896
2071,-444,-2896
2071,-444,-2896
2071,-444,-2896
1394,-678,-2388
1394,-678,-2388
1394,-678,-2388
1394,-678,-2388
240,-976,-1328
240,-976,-1328
240,-976,-1328
240,-976,-1328
240,-976,-1328
-787,-791,70
-787,-791,70
-787,-791,70
-787,-791,70
-787,-791,70
-1137,-89,1379
-1137,-89,1379
-1137,-89,1379
-1137,-89,1379
-1077,661,2188
-1077,661,2188
-1077,661,2188
-1077,661,2188
-1077,661,2188
-760,972,2257
-760,972,2257
-760,972,2257
-760,972,2257
-760,972,2257
-697,846,1741
-697,846,1741
-697,846,1741
-697,846,1741
-594,511,985
-594,511,985
-594,511,985
-594,511,985
-594,511,985
-480,102,223
-480,102,223
-480,102,223
-480,102,223
-480,102,223
-294,-205,-328
-294,-205,-328
-294,-205,-328
-294,-205,-328
-294,-205,-328
-45,-339,-625
-45,-339,-625
-45,-339,-625
-45,-339,-625
100,-338,-661
100,-338,-661
100,-338,-661
100,-338,-661
100,-338,-661
214,-272,-516
214,-272,-516
214,-272,-516
214,-272,-516
214,-272,-516
221,-162,-280
221,-162,-280
221,-162,-280
221,-162,-280
221,-162,-1
96,-34,-1
96,-34,-1
96,-34,-1
96,-34,-1
96,-34,-1
-95,84,231
-95,84,231
-95,84,231
-95,84,231
-95,84,231
-267,186,380
-267,186,380
-267,186,380
-267,186,380
-267,186,380
-374,253,436
-374,253,436
-374,253,436
-374,253,436
-374,253,436
-407,263,420
-407,263,420
-407,263,420
-407,263,420
-407,263,420
-358,251,405
-358,251,405
-358,251,405
-358,251,405
-358,251,405
-226,227,383
-226,227,383
-226,227,383
-226,227,383
-226,227,383
-51,176,327
-51,176,327
-51,176,327
-51,176,327
-51,176,327
67,120,287
67,120,287
67,120,287
67,120,287
67,120,287
115,74,254
115,74,254
115,74,254
115,74,254
115,74,254
115,74,190
127,36,190
127,36,190
127,36,190
127,36,190
127,36,190
97,-39,115
97,-39,115
97,-39,115
97,-39,115
97,-39,115
43,-59,106
43,-59,106
43,-59,106
43,-59,106
43,-59,106
43,-59,195
-26,-48,195
-26,-48,195
-26,-48,195
-26,-48,195
-26,-48,195
-58,-13,317
-58,-13,317
-58,-13,317
-58,-13,317
-58,-13,317
-71,8,429
-71,8,429
-71,8,429
-71,8,429
-71,8,429
-100,5,481
-100,5,481
-100,5,481
-100,5,481
-100,5,481
-100,5,443
-161,-26,443
-161,-26,443
-161,-26,443
-161,-26,443
-161,-26,326
-292,-175,326
-292,-175,326
-292,-175,326
-292,-175,326
-444,-404,195
-444,-404,195
-444,-404,195
-444,-404,195
-444,-404,195
-522,-588,114
-522,-588,114
-522,-588,114
-522,-588,114
-522,-588,114
-568,-602,95
-568,-602,95
-568,-602,95
-568,-602,95
-568,-602,95
-662,-494,149
-662,-494,149
-662,-494,149
-662,-494,149
-794,-352,247
-794,-352,247
-794,-352,247
-794,-352,247
-794,-352,247
-909,-184,302
-909,-184,302
-909,-184,302
-909,-184,302
-909,-184,302
-954,-61,253
-954,-61,253
-954,-61,253
-954,-61,253
-954,-61,253
-949,-68,84
-949,-68,84
-949,-68,84
-949,-68,84
-949,-68,84
-916,-222,-143
-916,-222,-143
-916,-222,-143
-916,-222,-143
-903,-447,-304
-903,-447,-304
-903,-447,-304
-903,-447,-304
-903,-447,-304
-945,-656,-313
-945,-656,-313
-945,-656,-313
-945,-656,-313
-1030,-760,-203
-1030,-760,-203
-1030,-760,-203
-1030,-760,-203
-1030,-760,-203
-1043,-731,-84
-1043,-731,-84
-1043,-731,-84
-1043,-731,-84
-1000,-619,37
-1000,-619,37
-1000,-619,37
-1000,-619,37
-1000,-619,37
-1020,-482,162
-1020,-482,162
-1020,-482,162
-1020,-482,162
-1020,-482,418
-1113,-339,257
-1113,-339,257
-1113,-339,257
-1113,-339,257
-1237,-219,308
-1237,-219,308
-1237,-219,308
-1237,-219,308
-1237,-219,308
-1346,-184,296
-1346,-184,296
-1346,-184,296
-1346,-184,296
-1401,-205,197
-1401,-205,197
-1401,-205,197
-1401,-205,197
-1401,-205,197
-1412,-227,15
-1412,-227,15
-1412,-227,15
-1412,-227,15
-1412,-287,-144
-1382,-287,-144
-1382,-287,-144
-1382,-287,-144
-1382,-287,-144
-1331,-423,-132
-1331,-423,-132
-1331,-423,-132
-1331,-423,-132
-1266,-533,-6
-1266,-533,-6
-1266,-533,-6
-1266,-533,-6
-1266,-533,-6
-1182,-608,142
-1182,-608,142
-1182,-608,142
-1182,-608,142
-1182,-608,277
-1127,-679,277
-1127,-679,277
-1127,-679,277
-1127,-679,277
-1159,-681,413
-1159,-681,413
-1159,-681,413
-1159,-681,413
-1159,-681,669
-1258,-557,545
-1258,-557,545
-1258,-557,545
-1258,-557,545
-1342,-375,642
-1342,-375,642
-1342,-375,642
-1342,-375,642
-1342,-375,642
-1386,-258,717
-1386,-258,717
-1386,-258,717
-1386,-258,717
-1392,-284,792
-1392,-284,792
-1392,-284,792
-1392,-284,792
-1392,-284,792
-1349,-398,838
-1349,-398,838
-1349,-398,838
-1349,-398,838
-1265,-474,853
