timestamp,x,y,z
6511,-229,-76,161
6512,-229,-76,161
6513,-229,-76,161
6514,-225,-67,174
6515,-225,-67,174
6516,-225,-67,174
6517,-225,-67,174
6518,-225,-67,174
6519,-206,-65,184
6520,-206,-65,184
6521,-206,-65,184
6522,-206,-65,184
6523,-206,-65,184
6524,-204,-71,180
6525,-204,-71,180
6526,-204,-71,180
6527,-204,-71,180
6528,-204,-71,160
6529,-197,-94,160
6530,-197,-94,160
6531,-197,-94,160
6532,-197,-94,160
6533,-188,-100,141
6534,-188,-100,141
6535,-188,-100,141
6536,-188,-100,141
6537,-188,-100,141
6538,-182,-93,125
6539,-182,-93,125
6540,-182,-93,125
6541,-182,-93,125
6542,-182,-93,125
6543,-189,-71,93
6544,-189,-71,93
6545,-189,-71,93
6546,-189,-71,93
6547,-189,-71,93
6548,-196,-38,59
6549,-196,-38,59
6550,-196,-38,59
6551,-196,-38,59
6552,-196,-38,59
6553,-192,-21,21
6554,-192,-21,21
6555,-192,-21,21
6556,-192,-21,21
6557,-192,-21,21
6558,-163,-11,-1
6559,-163,-11,-1
6560,-163,-11,-1
6561,-163,-11,-1
6562,-163,-11,-1
6563,-121,-13,8
6564,-121,-13,8
6565,-121,-13,8
6566,-121,-13,8
6567,-121,-13,8
6568,-121,-13,8
6569,-85,-11,42
6570,-85,-11,42
6571,-85,-11,42
6572,-85,-11,42
6573,-85,-11,42
6574,-39,-24,96
6575,-39,-24,96
6576,-39,-24,96
6577,-39,-24,96
6578,-39,-24,96
6579,-11,-28,146
6580,-11,-28,146
6581,-11,-28,146
6582,-11,-28,146
6583,-11,-28,146
6584,-5,-44,170
6585,-5,-44,170
6586,-5,-44,170
6587,-5,-44,170
6588,-5,-44,170
6589,-5,-44,170
6590,-20,-58,150
6591,-20,-58,150
6592,-20,-58,150
6593,-20,-58,150
6594,-20,-58,150
6595,-36,-57,108
6596,-36,-57,108
6597,-36,-57,108
6598,-36,-57,108
6599,-36,-57,108
6600,-56,-46,50
6601,-56,-46,50
6602,-56,-46,50
6603,-56,-46,50
6604,-56,-46,50
6605,-53,-42,2
6606,-53,-42,2
6607,-53,-42,2
6608,-53,-42,2
6609,-53,-42,2
6610,-53,-42,2
6611,-39,-53,-36
6612,-39,-53,-36
6613,-39,-53,-36
6614,-39,-53,-36
6615,-39,-53,-36
6616,-29,-60,-63
6617,-29,-60,-63
6618,-29,-60,-63
6619,-29,-60,-63
6620,-29,-60,-63
6621,-37,-55,-71
6622,-37,-55,-71
6623,-37,-55,-71
6624,-37,-55,-71
6625,-37,-55,-71
6626,-59,-43,-76
6627,-59,-43,-76
6628,-59,-43,-76
6629,-59,-43,-76
6630,-59,-43,-76
6631,-81,-40,-87
6632,-81,-40,-87
6633,-81,-40,-87
6634,-81,-40,-87
6635,-81,-40,-87
6636,-80,-53,-113
6637,-80,-53,-113
6638,-80,-53,-113
6639,-80,-53,-113
6640,-80,-53,-113
6641,-53,-67,-135
6642,-53,-67,-135
6643,-53,-67,-135
6644,-53,-67,-135
6645,-53,-67,-135
6646,-9,-72,-139
6647,-9,-72,-139
6648,-9,-72,-139
6649,-9,-72,-139
6650,-9,-72,-139
6651,30,-70,-122
6652,30,-70,-122
6653,30,-70,-122
6654,30,-70,-122
6655,30,-70,-122
6656,60,-75,-104
6657,60,-75,-104
6658,60,-75,-104
6659,60,-75,-104
6660,60,-75,-104
6661,85,-86,-92
6662,85,-86,-92
6663,85,-86,-92
6664,85,-86,-92
6665,85,-86,-92
6666,85,-86,-92
6667,87,-98,-84
6668,87,-98,-84
6669,87,-98,-84
6670,87,-98,-84
6671,87,-98,-84
6672,65,-103,-73
6673,65,-103,-73
6674,65,-103,-73
6675,65,-103,-73
6676,65,-103,-73
6677,40,-91,-53
6678,40,-91,-53
6679,40,-91,-53
6680,40,-91,-53
6681,40,-91,-53
6682,30,-68,-23
6683,30,-68,-23
6684,30,-68,-23
6685,30,-68,-23
6686,30,-68,-23
6687,30,-68,-23
6688,25,-38,-6
6689,25,-38,-6
6690,25,-38,-6
6691,25,-38,-6
6692,25,-38,-6
6693,31,-14,-5
6694,31,-14,-5
6695,31,-14,-5
6696,31,-14,-5
6697,31,-14,-5
6698,31,-14,-5
6699,31,-3,-17
6700,31,-3,-17
6701,31,-3,-17
6702,31,-3,-17
6703,31,-3,-17
6704,33,-15,-47
6705,33,-15,-47
6706,33,-15,-47
6707,33,-15,-47
6708,33,-15,-47
6709,33,-15,-47
6710,28,-33,-84
6711,28,-33,-84
6712,28,-33,-84
6713,28,-33,-84
6714,28,-33,-84
6715,23,-38,-109
6716,23,-38,-109
6717,23,-38,-109
6718,23,-38,-109
6719,23,-38,-109
6720,2,-45,-120
6721,2,-45,-120
6722,2,-45,-120
6723,2,-45,-120
6724,2,-45,-120
6725,-32,-60,-119
6726,-32,-60,-119
6727,-32,-60,-119
6728,-32,-60,-119
6729,-32,-60,-119
6730,-57,-60,-98
6731,-57,-60,-98
6732,-57,-60,-98
6733,-57,-60,-98
6734,-57,-60,-98
6735,-67,-42,-52
6736,-67,-42,-52
6737,-67,-42,-52
6738,-67,-42,-52
6739,-67,-42,-52
6740,-67,-42,7
6741,-49,-28,7
6742,-49,-28,7
6743,-49,-28,7
6744,-49,-28,7
6745,-49,-28,7
6746,-6,-30,52
6747,-6,-30,52
6748,-6,-30,52
6749,-6,-30,52
6750,-6,-30,52
6751,-6,-30,86
6752,39,-40,86
6753,39,-40,86
6754,39,-40,86
6755,39,-40,86
6756,39,-40,86
6757,74,-56,96
6758,74,-56,96
6759,74,-56,96
6760,74,-56,96
6761,74,-56,96
6762,74,-56,96
6763,75,-61,77
6764,75,-61,77
6765,75,-61,77
6766,75,-61,77
6767,75,-61,77
6768,38,-55,46
6769,38,-55,46
6770,38,-55,46
6771,38,-55,46
6772,38,-55,46
6773,38,-55,46
6774,4,-46,13
6775,4,-46,13
6776,4,-46,13
6777,4,-46,13
6778,4,-46,13
6779,4,-46,-16
6780,-21,-33,-16
6781,-21,-33,-16
6782,-21,-33,-16
6783,-21,-33,-16
6784,-21,-33,-16
6785,-19,-11,-33
6786,-19,-11,-33
6787,-19,-11,-33
6788,-19,-11,-33
6789,-19,-11,-33
6790,-5,13,-32
6791,-5,13,-32
6792,-5,13,-32
6793,-5,13,-32
6794,-5,13,-32
6795,50,48,-6
6796,50,48,-6
6797,50,48,-6
6798,50,48,-6
6799,50,48,-6
6800,50,48,-6
6801,95,86,21
6802,95,86,21
6803,95,86,21
6804,95,86,21
6805,95,86,21
6806,95,86,21
6807,100,139,28
6808,100,139,28
6809,100,139,28
6810,100,139,28
6811,100,139,28
6812,60,193,10
6813,60,193,10
6814,60,193,10
6815,60,193,10
6816,60,193,10
6817,60,193,10
6818,20,222,-35
6819,20,222,-35
6820,20,222,-35
6821,20,222,-35
6822,20,222,-35
6823,16,238,-92
6824,16,238,-92
6825,16,238,-92
6826,16,238,-92
6827,16,238,-92
6828,16,238,-136
6829,31,243,-136
6830,31,243,-136
6831,31,243,-136
6832,31,243,-136
6833,31,243,-177
6834,54,240,-177
6835,54,240,-177
6836,54,240,-177
6837,54,240,-177
6838,54,240,-177
6839,83,221,-242
6840,83,221,-242
6841,83,221,-242
6842,83,221,-242
6843,83,221,-242
6844,95,223,-298
6845,95,223,-298
6846,95,223,-298
6847,95,223,-298
6848,95,223,-298
6849,85,258,-316
6850,85,258,-316
6851,85,258,-316
6852,85,258,-316
6853,85,258,-316
6854,62,305,-289
6855,62,305,-289
6856,62,305,-289
6857,62,305,-289
6858,62,305,-289
6859,43,325,-202
6860,43,325,-202
6861,43,325,-202
6862,43,325,-202
6863,43,325,-202
6864,43,323,-56
6865,43,323,-56
6866,43,323,-56
6867,43,323,-56
6868,43,323,-56
6869,43,328,128
6870,55,328,128
6871,55,328,128
6872,55,328,128
6873,55,328,128
6874,55,328,128
6875,50,359,306
6876,50,359,306
6877,50,359,306
6878,50,359,306
6879,50,359,306
6880,18,410,434
6881,18,410,434
6882,18,410,434
6883,18,410,434
6884,18,410,434
6885,-42,421,457
6886,-42,421,457
6887,-42,421,457
6888,-42,421,457
6889,-42,421,457
6890,-42,421,358
6891,-134,392,358
6892,-134,392,358
6893,-134,392,358
6894,-134,392,358
6895,-241,337,211
6896,-241,337,211
6897,-241,337,211
6898,-241,337,211
6899,-241,337,211
6900,-321,284,63
6901,-321,284,63
6902,-321,284,63
6903,-321,284,63
6904,-321,284,63
6905,-409,241,-42
6906,-409,241,-42
6907,-409,241,-42
6908,-409,241,-42
6909,-409,241,-42
6910,-489,208,-102
6911,-489,208,-102
6912,-489,208,-102
6913,-489,208,-102
6914,-489,208,-102
6915,-548,188,-139
6916,-548,188,-139
6917,-548,188,-139
6918,-548,188,-139
6919,-548,188,-139
6920,-618,173,-112
6921,-618,173,-112
6922,-618,173,-112
6923,-618,173,-112
6924,-618,188,-46
6925,-656,188,-46
6926,-656,188,-46
6927,-656,188,-46
6928,-656,188,-46
6929,-659,199,16
6930,-659,199,16
6931,-659,199,16
6932,-659,199,16
6933,-659,199,16
6934,-659,161,58
6935,-669,161,58
6936,-669,161,58
6937,-669,161,58
6938,-669,161,58
6939,-669,161,27
6940,-662,94,27
6941,-662,94,27
6942,-662,94,27
6943,-662,94,27
6944,-662,94,27
6945,-673,27,-67
6946,-673,27,-67
6947,-673,27,-67
6948,-673,27,-67
6949,-673,27,-67
6950,-704,-28,-190
6951,-704,-28,-190
6952,-704,-28,-190
6953,-704,-28,-190
6954,-704,-28,-190
6955,-713,-24,-265
6956,-713,-24,-265
6957,-713,-24,-265
6958,-713,-24,-265
6959,-727,25,-199
6960,-727,25,-199
6961,-727,25,-199
6962,-727,25,-199
6963,-727,25,-199
6964,-727,92,-21
6965,-727,92,-21
6966,-727,92,-21
6967,-727,92,-21
6968,-727,92,-21
6969,-721,134,173
6970,-721,134,173
6971,-721,134,173
6972,-721,134,173
6973,-721,134,173
6974,-734,131,345
6975,-734,131,345
6976,-734,131,345
6977,-734,131,345
6978,-734,131,345
6979,-757,106,461
6980,-757,106,461
6981,-757,106,461
6982,-757,106,461
6983,-757,106,461
6984,-754,75,504
6985,-754,75,504
6986,-754,75,504
6987,-754,75,504
6988,-754,75,504
6989,-736,18,469
6990,-736,18,469
6991,-736,18,469
6992,-736,18,469
6993,-736,18,469
6994,-741,-47,390
6995,-741,-47,390
6996,-741,-47,390
6997,-741,-47,390
6998,-741,-47,390
6999,-738,-122,294
7000,-738,-122,294
7001,-738,-122,294
7002,-738,-122,294
7003,-738,-122,294
7004,-751,-178,221
7005,-751,-178,221
7006,-751,-178,221
7007,-751,-178,221
7008,-751,-178,221
7009,-794,-209,178
7010,-794,-209,178
7011,-794,-209,178
7012,-794,-209,178
7013,-847,-225,162
7014,-847,-225,162
7015,-847,-225,162
7016,-847,-225,162
7017,-847,-225,162
7018,-906,-225,155
7019,-906,-225,155
7020,-906,-225,155
7021,-906,-225,155
7022,-906,-225,155
7023,-945,-244,109
7024,-945,-244,109
7025,-945,-244,109
7026,-945,-244,109
7027,-969,-255,9
7028,-969,-255,9
7029,-969,-255,9
7030,-969,-255,9
7031,-969,-255,9
7032,-969,-255,-136
7033,-1013,-262,-136
7034,-1013,-262,-136
7035,-1013,-262,-136
7036,-1013,-262,-136
7037,-1052,-305,-299
7038,-1052,-305,-299
7039,-1052,-305,-299
7040,-1052,-305,-299
7041,-1051,-389,-483
7042,-1051,-389,-483
7043,-1051,-389,-483
7044,-1051,-389,-483
7045,-1051,-389,-483
7046,-1022,-465,-595
7047,-1022,-465,-595
7048,-1022,-465,-595
7049,-1022,-465,-595
7050,-990,-501,-584
7051,-990,-501,-584
7052,-990,-501,-584
7053,-990,-501,-584
7054,-990,-501,-584
7055,-985,-486,-481
7056,-985,-486,-481
7057,-985,-486,-481
7058,-985,-486,-481
7059,-1034,-463,-322
7060,-1034,-463,-322
7061,-1034,-463,-322
7062,-1034,-463,-322
7063,-1034,-463,-175
7064,-1084,-464,-175
7065,-1084,-464,-175
7066,-1084,-464,-175
7067,-1084,-464,-175
7068,-1107,-476,-71
7069,-1107,-476,-71
7070,-1107,-476,-71
7071,-1107,-476,-71
7072,-1107,-505,-24
7073,-1105,-505,-24
7074,-1105,-505,-24
7075,-1105,-505,-24
7076,-1105,-505,-24
7077,-1059,-548,6
7078,-1059,-548,6
7079,-1059,-548,6
7080,-1059,-548,6
7081,-1059,-548,6
7082,-986,-596,23
7083,-986,-596,23
7084,-986,-596,23
7085,-986,-596,23
7086,-986,-596,23
7087,-917,-660,13
7088,-917,-660,13
7089,-917,-660,13
7090,-917,-660,13
7091,-917,-660,13
7092,-865,-752,-16
7093,-865,-752,-16
7094,-865,-752,-16
7095,-865,-752,-16
7096,-801,-863,-65
7097,-801,-863,-65
7098,-801,-863,-65
7099,-801,-863,-65
7100,-801,-863,-65
7101,-717,-962,-102
7102,-717,-962,-102
7103,-717,-962,-102
7104,-717,-962,-102
7105,-717,-962,-102
7106,-653,-1026,-107
7107,-653,-1026,-107
7108,-653,-1026,-107
7109,-653,-1026,-107
7110,-624,-1044,-90
7111,-624,-1044,-90
7112,-624,-1044,-90
7113,-624,-1044,-90
7114,-624,-1044,-109
7115,-581,-1093,-109
7116,-581,-1093,-109
7117,-581,-1093,-109
7118,-581,-1093,-109
7119,-507,-1173,-153
7120,-507,-1173,-153
7121,-507,-1173,-153
7122,-507,-1173,-153
7123,-421,-1254,-222
7124,-421,-1254,-222
7125,-421,-1254,-222
7126,-421,-1254,-222
7127,-421,-1254,-222
7128,-362,-1329,-307
7129,-362,-1329,-307
7130,-362,-1329,-307
7131,-362,-1329,-307
7132,-329,-1376,-378
7133,-329,-1376,-378
7134,-329,-1376,-378
7135,-329,-1376,-378
7136,-329,-1374,-437
7137,-332,-1374,-437
7138,-332,-1374,-437
7139,-332,-1374,-437
7140,-332,-1374,-437
7141,-368,-1331,-460
7142,-368,-1331,-460
7143,-368,-1331,-460
7144,-368,-1331,-460
7145,-415,-1296,-437
7146,-415,-1296,-437
7147,-415,-1296,-437
7148,-415,-1296,-437
7149,-415,-1296,-437
7150,-420,-1280,-375
7151,-420,-1280,-375
7152,-420,-1280,-375
7153,-420,-1280,-375
7154,-357,-1280,-298
7155,-357,-1280,-298
7156,-357,-1280,-298
7157,-357,-1280,-298
7158,-249,-1281,-233
7159,-249,-1281,-233
7160,-249,-1281,-233
7161,-249,-1281,-233
7162,-249,-1281,-233
7163,-151,-1276,-187
7164,-151,-1276,-187
7165,-151,-1276,-187
7166,-151,-1276,-187
7167,-90,-1262,-132
7168,-90,-1262,-132
7169,-90,-1262,-132
7170,-90,-1262,-132
7171,-90,-1262,-132
7172,-79,-1210,-79
7173,-79,-1210,-79
7174,-79,-1210,-79
7175,-79,-1210,-79
7176,-87,-1104,-18
7177,-87,-1104,-18
7178,-87,-1104,-18
7179,-87,-1104,-18
7180,-87,-1104,-18
7181,-98,-981,44
7182,-98,-981,44
7183,-98,-981,44
7184,-98,-981,44
7185,-98,-981,44
7186,-68,-889,145
7187,-68,-889,145
7188,-68,-889,145
7189,-68,-889,145
7190,-68,-889,145
7191,10,-871,257
7192,10,-871,257
7193,10,-871,257
7194,10,-871,257
7195,10,-871,257
7196,138,-935,334
7197,138,-935,334
7198,138,-935,334
7199,138,-935,334
7200,138,-935,334
7201,275,-1024,372
7202,275,-1024,372
7203,275,-1024,372
7204,275,-1024,372
7205,275,-1024,372
7206,425,-1076,360
7207,425,-1076,360
7208,425,-1076,360
7209,425,-1076,360
7210,681,-1099,281
7211,549,-1099,281
7212,549,-1099,281
7213,549,-1099,281
7214,549,-1099,281
7215,567,-1116,155
7216,567,-1116,155
7217,567,-1116,155
7218,567,-1116,155
7219,567,-1116,155
7220,481,-1149,13
7221,481,-1149,13
7222,481,-1149,13
7223,481,-1149,13
7224,481,-1149,13
7225,381,-1205,-86
7226,381,-1205,-86
7227,381,-1205,-86
7228,381,-1205,-86
7229,381,-1205,-123
7230,301,-1249,-123
7231,301,-1249,-123
7232,301,-1249,-123
7233,301,-1249,-123
7234,297,-1279,-94
7235,297,-1279,-94
7236,297,-1279,-94
7237,297,-1279,-94
7238,297,-1279,-94
7239,349,-1282,-20
7240,349,-1282,-20
7241,349,-1282,-20
7242,349,-1282,-20
7243,349,-1259,56
7244,419,-1259,56
7245,419,-1259,56
7246,419,-1259,56
7247,419,-1259,56
7248,456,-1239,95
7249,456,-1239,95
7250,456,-1239,95
7251,456,-1239,95
7252,456,-1239,95
7253,435,-1213,60
7254,435,-1213,60
7255,435,-1213,60
7256,435,-1213,60
7257,435,-1213,60
7258,337,-1194,-47
7259,337,-1194,-47
7260,337,-1194,-47
7261,337,-1194,-47
7262,337,-1194,-47
7263,224,-1199,-134
7264,224,-1199,-134
7265,224,-1199,-134
7266,224,-1199,-134
7267,163,-1204,-141
7268,163,-1204,-141
7269,163,-1204,-141
7270,163,-1204,-141
7271,163,-1204,-141
7272,178,-1208,-51
7273,178,-1208,-51
7274,178,-1208,-51
7275,178,-1208,-51
7276,178,-1208,-51
7277,259,-1198,121
7278,259,-1198,121
7279,259,-1198,121
7280,259,-1198,121
7281,347,-1158,319
7282,347,-1158,319
7283,347,-1158,319
7284,347,-1158,319
7285,347,-1158,319
7286,370,-1091,445
7287,370,-1091,445
7288,370,-1091,445
7289,370,-1091,445
7290,370,-1091,445
7291,307,-1019,444
7292,307,-1019,444
7293,307,-1019,444
7294,307,-1019,444
7295,307,-1019,364
7296,193,-994,364
7297,193,-994,364
7298,193,-994,364
7299,193,-994,364
7300,119,-1006,272
7301,119,-1006,272
7302,119,-1006,272
7303,119,-1006,272
7304,119,-1006,272
7305,151,-1020,208
7306,151,-1020,208
7307,151,-1020,208
7308,151,-1020,208
7309,151,-1020,208
7310,284,-1051,224
7311,284,-1051,224
7312,284,-1051,224
7313,284,-1051,224
7314,284,-1051,317
7315,468,-1102,317
7316,468,-1102,317
7317,468,-1102,317
7318,468,-1102,317
7319,644,-1122,432
7320,644,-1122,432
7321,644,-1122,432
7322,644,-1122,432
7323,644,-1122,432
7324,696,-1042,505
7325,696,-1042,505
7326,696,-1042,505
7327,696,-1042,505
7328,696,-1042,505
7329,555,-912,481
7330,555,-912,481
7331,555,-912,481
7332,555,-912,481
7333,555,-912,383
7334,317,-846,383
7335,317,-846,383
7336,317,-846,383
7337,317,-846,383
7338,145,-850,254
7339,145,-850,254
7340,145,-850,254
7341,145,-850,254
7342,145,-850,254
7343,143,-907,136
7344,143,-907,136
7345,143,-907,136
7346,143,-907,136
7347,143,-907,136
7348,292,-1013,102
7349,292,-1013,102
7350,292,-1013,102
7351,292,-1013,102
7352,292,-1013,102
7353,550,-1118,172
7354,550,-1118,172
7355,550,-1118,172
7356,550,-1118,172
7357,550,-1118,428
7358,802,-1141,258
7359,802,-1141,258
7360,802,-1141,258
7361,802,-1141,258
7362,916,-1072,298
7363,916,-1072,298
7364,916,-1072,298
7365,916,-1072,298
7366,916,-1072,298
7367,866,-954,281
7368,866,-954,281
7369,866,-954,281
7370,866,-954,281
7371,866,-954,281
7372,687,-832,204
7373,687,-832,204
7374,687,-832,204
7375,687,-832,204
7376,687,-832,204
7377,464,-798,99
7378,464,-798,99
7379,464,-798,99
7380,464,-798,99
7381,464,-798,99
7382,353,-803,23
7383,353,-803,23
7384,353,-803,23
7385,353,-803,23
7386,353,-803,23
7387,313,-812,22
7388,313,-812,22
7389,313,-812,22
7390,313,-812,22
7391,313,-812,22
7392,387,-827,123
7393,387,-827,123
7394,387,-827,123
7395,387,-827,123
7396,387,-827,123
7397,547,-831,270
7398,547,-831,270
7399,547,-831,270
7400,547,-831,270
7401,547,-831,270
7402,662,-786,366
7403,662,-786,366
7404,662,-786,366
7405,662,-786,366
7406,662,-786,366
7407,724,-715,422
7408,724,-715,422
7409,724,-715,422
7410,724,-715,422
7411,724,-715,422
7412,681,-641,446
7413,681,-641,446
7414,681,-641,446
7415,681,-641,446
7416,681,-641,400
7417,575,-588,400
7418,575,-588,400
7419,575,-588,400
7420,575,-588,400
7421,319,-566,284
7422,460,-566,284
7423,460,-566,284
7424,460,-566,284
7425,460,-566,284
7426,370,-570,162
7427,370,-570,162
7428,370,-570,162
7429,370,-570,162
7430,370,-570,162
7431,350,-604,115
7432,350,-604,115
7433,350,-604,115
7434,350,-604,115
7435,350,-604,115
7436,451,-635,150
7437,451,-635,150
7438,451,-635,150
7439,451,-635,150
7440,451,-635,150
7441,600,-630,241
7442,600,-630,241
7443,600,-630,241
7444,600,-630,241
7445,600,-630,241
7446,739,-611,336
7447,739,-611,336
7448,739,-611,336
7449,739,-611,336
7450,739,-611,336
7451,816,-594,355
7452,816,-594,355
7453,816,-594,355
7454,816,-594,355
7455,816,-594,355
7456,782,-582,248
7457,782,-582,248
7458,782,-582,248
7459,782,-582,248
7460,782,-582,248
7461,647,-592,48
7462,647,-592,48
7463,647,-592,48
7464,647,-592,48
7465,647,-592,48
7466,454,-625,-176
7467,454,-625,-176
7468,454,-625,-176
7469,454,-625,-176
7470,454,-673,-329
7471,356,-673,-329
7472,356,-673,-329
7473,356,-673,-329
7474,356,-673,-329
7475,384,-703,-366
7476,384,-703,-366
7477,384,-703,-366
7478,384,-703,-366
7479,384,-703,-366
7480,516,-674,-267
7481,516,-674,-267
7482,516,-674,-267
7483,516,-674,-267
7484,516,-674,-267
7485,701,-548,-50
7486,701,-548,-50
7487,701,-548,-50
7488,701,-548,-50
7489,957,-327,190
7490,832,-327,190
7491,832,-327,190
7492,832,-327,190
7493,832,-327,190
7494,853,-99,358
7495,853,-99,358
7496,853,-99,358
7497,853,-99,358
7498,853,-99,358
7499,769,9,397
7500,769,9,397
7501,769,9,397
7502,769,9,397
7503,769,9,397
7504,769,9,397
7505,656,-17,321
7506,656,-17,321
7507,656,-17,321
7508,656,-17,321
7509,656,-17,321
7510,593,-118,154
7511,593,-118,154
7512,593,-118,154
7513,593,-118,154
7514,593,-118,154
7515,517,-268,-17
7516,517,-268,-17
7517,517,-268,-17
7518,517,-268,-17
7519,517,-268,-17
7520,449,-428,-137
7521,449,-428,-137
7522,449,-428,-137
7523,449,-428,-137
7524,449,-428,-137
7525,470,-438,-139
7526,470,-438,-139
7527,470,-438,-139
7528,470,-438,-139
7529,544,-254,80
7530,544,-254,80
7531,544,-254,80
7532,544,-254,80
7533,544,-254,80
7534,544,20,438
7535,629,20,438
7536,629,20,438
7537,629,20,438
7538,629,20,438
7539,629,20,438
7540,706,265,732
7541,706,265,732
7542,706,265,732
7543,706,265,732
7544,706,265,732
7545,740,391,857
7546,740,391,857
7547,740,391,857
7548,740,391,857
7549,740,391,857
7550,731,391,791
7551,731,391,791
7552,731,391,791
7553,731,391,791
7554,731,391,791
7555,666,269,564
7556,666,269,564
7557,666,269,564
7558,666,269,564
7559,666,269,564
7560,538,53,208
7561,538,53,208
7562,538,53,208
7563,538,53,208
7564,538,53,208
7565,538,-203,-224
7566,361,-217,-224
7567,361,-217,-224
7568,361,-217,-224
7569,361,-217,-224
7570,231,-409,-591
7571,231,-409,-591
7572,231,-409,-591
7573,231,-409,-591
7574,231,-409,-591
7575,239,-374,-739
7576,239,-374,-739
7577,239,-374,-739
7578,239,-374,-739
7579,239,-374,-739
7580,331,-130,-612
7581,331,-130,-612
7582,331,-130,-612
7583,331,-130,-612
7584,471,205,-334
7585,471,205,-334
7586,471,205,-334
7587,471,205,-334
7588,471,205,-334
7589,556,437,-101
7590,556,437,-101
7591,556,437,-101
7592,556,437,-101
7593,556,437,-101
7594,546,496,-20
7595,546,496,-20
7596,546,496,-20
7597,546,496,-20
7598,546,496,-20
7599,480,455,-60
7600,480,455,-60
7601,480,455,-60
7602,480,455,-60
7603,480,455,-60
7604,390,382,-186
7605,390,382,-186
7606,390,382,-186
7607,390,382,-186
7608,390,382,-186
7609,273,288,-339
7610,273,288,-339
7611,273,288,-339
7612,273,288,-339
7613,273,288,-339
7614,157,192,-472
7615,157,192,-472
7616,157,192,-472
7617,157,192,-472
7618,157,192,-472
7619,85,137,-519
7620,85,137,-519
7621,85,137,-519
7622,85,137,-519
7623,85,137,-519
7624,107,177,-456
7625,107,177,-456
7626,107,177,-456
7627,107,177,-456
7628,107,177,-456
7629,253,322,-349
7630,253,322,-349
7631,253,322,-349
7632,253,322,-349
7633,253,322,-349
7634,422,469,-230
7635,422,469,-230
7636,422,469,-230
7637,422,469,-230
7638,422,469,-230
7639,493,525,-149
7640,493,525,-149
7641,493,525,-149
7642,493,525,-149
7643,493,525,-149
7644,436,520,-147
7645,436,520,-147
7646,436,520,-147
7647,436,520,-147
7648,436,520,-197
7649,290,516,-197
7650,290,516,-197
7651,290,516,-197
7652,290,516,-197
7653,290,516,-279
7654,88,498,-279
7655,88,498,-279
7656,88,498,-279
7657,88,498,-279
7658,88,498,-361
7659,-98,469,-361
7660,-98,469,-361
7661,-98,469,-361
7662,-98,469,-361
7663,-98,431,-442
7664,-199,431,-442
7665,-199,431,-442
7666,-199,431,-442
7667,-199,431,-442
7668,-180,404,-539
7669,-180,404,-539
7670,-180,404,-539
7671,-180,404,-539
7672,-180,404,-539
7673,-74,394,-616
7674,-74,394,-616
7675,-74,394,-616
7676,-74,394,-616
7677,-74,394,-616
7678,77,423,-666
7679,77,423,-666
7680,77,423,-666
7681,77,423,-666
7682,77,423,-666
7683,258,479,-741
7684,258,479,-741
7685,258,479,-741
7686,258,479,-741
7687,258,479,-741
7688,284,543,-772
7689,284,543,-772
7690,284,543,-772
7691,284,543,-772
7692,284,543,-772
7693,263,623,-749
7694,263,623,-749
7695,263,623,-749
7696,263,623,-749
7697,263,623,-749
7698,256,694,-771
7699,256,694,-771
7700,256,694,-771
7701,256,694,-771
7702,256,694,-804
7703,207,742,-804
7704,207,742,-804
7705,207,742,-804
7706,207,742,-804
7707,166,773,-812
7708,166,773,-812
7709,166,773,-812
7710,166,773,-812
7711,166,773,-812
7712,162,792,-822
7713,162,792,-822
7714,162,792,-822
7715,162,792,-822
7716,162,792,-822
7717,202,803,-844
7718,202,803,-844
7719,202,803,-844
7720,202,803,-844
7721,202,803,-844
7722,269,786,-902
7723,269,786,-902
7724,269,786,-902
7725,269,786,-902
7726,269,786,-902
7727,344,722,-1026
7728,344,722,-1026
7729,344,722,-1026
7730,344,722,-1026
7731,344,722,-1026
7732,400,640,-1148
7733,400,640,-1148
7734,400,640,-1148
7735,400,640,-1148
7736,394,599,-1228
7737,394,599,-1228
7738,394,599,-1228
7739,394,599,-1228
7740,394,599,-1228
7741,380,611,-1290
7742,380,611,-1290
7743,380,611,-1290
7744,380,611,-1290
7745,380,611,-1290
7746,318,635,-1356
7747,318,635,-1356
7748,318,635,-1356
7749,318,635,-1356
7750,318,635,-1432
7751,224,676,-1432
7752,224,676,-1432
7753,224,676,-1432
7754,224,676,-1432
7755,173,734,-1537
7756,173,734,-1537
7757,173,734,-1537
7758,173,734,-1537
7759,173,734,-1537
7760,156,796,-1608
7761,156,796,-1608
7762,156,796,-1608
7763,156,796,-1608
7764,156,796,-1608
7765,209,854,-1681
7766,209,854,-1681
7767,209,854,-1681
7768,209,854,-1681
7769,249,866,-1712
7770,249,866,-1712
7771,249,866,-1712
7772,249,866,-1712
7773,249,866,-1712
7774,276,835,-1737
7775,276,835,-1737
7776,276,835,-1737
7777,276,835,-1737
7778,276,835,-1737
7779,258,774,-1799
7780,258,774,-1799
7781,258,774,-1799
7782,258,774,-1799
7783,258,774,-1876
7784,165,738,-1876
7785,165,738,-1876
7786,165,738,-1876
7787,165,738,-1876
7788,35,785,-1906
7789,35,785,-1906
7790,35,785,-1906
7791,35,785,-1906
7792,35,785,-1906
7793,-45,910,-1851
7794,-45,910,-1851
7795,-45,910,-1851
7796,-45,910,-1851
7797,-45,910,-1851
7798,-94,1035,-1737
7799,-94,1035,-1737
