t,x,y,z
7996,735,-360,249
7997,917,-355,315
7998,917,-355,315
7999,917,-355,315
8000,917,-355,315
8001,917,-355,315
8002,1109,-443,319
8003,1109,-443,319
8004,1109,-443,319
8005,1109,-443,319
8006,1109,-443,329
8007,1301,-547,329
8008,1301,-547,329
8009,1301,-547,329
8010,1301,-547,329
8011,1518,-649,357
8012,1518,-649,357
8013,1518,-649,357
8014,1518,-649,357
8015,1518,-649,357
8016,1806,-752,406
8017,1806,-752,406
8018,1806,-752,406
8019,1806,-752,406
8020,1806,-752,406
8021,2167,-864,446
8022,2167,-864,446
8023,2167,-864,446
8024,2167,-864,446
8025,2585,-987,396
8026,2585,-987,396
8027,2585,-987,396
8028,2585,-987,396
8029,2585,-987,396
8030,3010,-1147,300
8031,3010,-1147,300
8032,3010,-1147,300
8033,3010,-1147,300
8034,3010,-1147,300
8035,3381,-1249,212
8036,3381,-1249,212
8037,3381,-1249,212
8038,3381,-1249,212
8039,3699,-1284,186
8040,3699,-1284,186
8041,3699,-1284,186
8042,3699,-1284,186
8043,3699,-1284,186
8044,3923,-1279,193
8045,3923,-1279,193
8046,3923,-1279,193
8047,3923,-1279,193
8048,3995,-1262,201
8049,3995,-1262,201
8050,3995,-1262,201
8051,3995,-1262,201
8052,3995,-1262,201
8053,3873,-1090,162
8054,3873,-1090,162
8055,3873,-1090,162
8056,3873,-1090,162
8057,3538,-834,52
8058,3538,-834,52
8059,3538,-834,52
8060,3538,-834,52
8061,3538,-834,52
8062,3004,-748,-80
8063,3004,-748,-80
8064,3004,-748,-80
8065,3004,-748,-80
8066,3004,-748,-80
8067,2295,-635,-159
8068,2295,-635,-159
8069,2295,-635,-159
8070,2295,-635,-159
8071,2295,-635,-211
8072,1549,-366,-211
8073,1549,-366,-211
8074,1549,-366,-211
8075,1549,-366,-211
8076,942,-142,-211
8077,942,-142,-211
8078,942,-142,-211
8079,942,-142,-211
8080,942,-142,-211
8081,606,-60,-119
8082,606,-60,-119
8083,606,-60,-119
8084,606,-60,-119
8085,606,-60,-119
8086,547,-158,37
8087,547,-158,37
8088,547,-158,37
8089,547,-158,37
8090,547,-158,37
8091,708,-330,170
8092,708,-330,170
8093,708,-330,170
8094,708,-330,170
8095,708,-330,170
8096,1025,-440,219
8097,1025,-440,219
8098,1025,-440,219
8099,1025,-440,219
8100,1537,-560,184
8101,1415,-560,184
8102,1415,-560,184
8103,1415,-560,184
8104,1415,-560,184
8105,1740,-678,105
8106,1740,-678,105
8107,1740,-678,105
8108,1740,-678,105
8109,1740,-678,105
8110,1889,-801,-34
8111,1889,-801,-34
8112,1889,-801,-34
8113,1889,-801,-34
8114,1889,-801,-34
8115,1859,-860,-214
8116,1859,-860,-214
8117,1859,-860,-214
8118,1859,-860,-214
8119,1891,-920,-274
8120,1891,-920,-274
8121,1891,-920,-274
8122,1891,-920,-274
8123,1891,-920,-274
8124,1972,-985,-275
8125,1972,-985,-275
8126,1972,-985,-275
8127,1972,-985,-275
8128,2037,-930,-264
8129,2037,-930,-264
8130,2037,-930,-264
8131,2037,-930,-264
8132,2037,-930,-264
8133,1992,-902,-272
8134,1992,-902,-272
8135,1992,-902,-272
8136,1992,-902,-272
8137,1812,-792,-291
8138,1812,-792,-291
8139,1812,-792,-291
8140,1812,-792,-291
8141,1812,-792,-291
8142,1587,-627,-258
8143,1587,-627,-258
8144,1587,-627,-258
8145,1587,-627,-258
8146,1387,-490,-166
8147,1387,-490,-166
8148,1387,-490,-166
8149,1387,-490,-166
8150,1387,-490,-166
8151,1275,-443,-73
8152,1275,-443,-73
8153,1275,-443,-73
8154,1275,-443,-73
8155,1275,-443,-73
8156,1301,-524,-20
8157,1301,-524,-20
8158,1301,-524,-20
8159,1301,-524,-20
8160,1497,-628,-16
8161,1497,-628,-16
8162,1497,-628,-16
8163,1497,-628,-16
8164,1497,-628,-16
8165,1812,-707,-36
8166,1812,-707,-36
8167,1812,-707,-36
8168,1812,-707,-36
8169,1812,-707,-36
8170,2069,-645,-119
8171,2069,-645,-119
8172,2069,-645,-119
8173,2069,-645,-119
8174,2079,-512,-218
8175,2079,-512,-218
8176,2079,-512,-218
8177,2079,-512,-218
8178,2079,-512,-218
8179,1784,-411,-310
8180,1784,-411,-310
8181,1784,-411,-310
8182,1784,-411,-310
8183,1784,-411,-400
8184,1338,-296,-400
8185,1338,-296,-400
8186,1338,-296,-400
8187,1338,-296,-400
8188,925,-268,-389
8189,925,-268,-389
8190,925,-268,-389
8191,925,-268,-389
8192,925,-268,-389
8193,679,-334,-316
8194,679,-334,-316
8195,679,-334,-316
8196,679,-334,-316
8197,679,-416,-263
8198,635,-416,-263
8199,635,-416,-263
8200,635,-416,-263
8201,635,-416,-263
8202,748,-517,-263
8203,748,-517,-263
8204,748,-517,-263
8205,748,-517,-263
8206,748,-517,-263
8207,983,-597,-297
8208,983,-597,-297
8209,983,-597,-297
8210,983,-597,-297
8211,983,-597,-297
8212,1278,-569,-333
8213,1278,-569,-333
8214,1278,-569,-333
8215,1278,-569,-333
8216,1472,-440,-331
8217,1472,-440,-331
8218,1472,-440,-331
8219,1472,-440,-331
8220,1472,-440,-331
8221,1466,-237,-344
8222,1466,-237,-344
8223,1466,-237,-344
8224,1466,-237,-344
8225,1251,-89,-404
8226,1251,-89,-404
8227,1251,-89,-404
8228,1251,-89,-404
8229,1251,-89,-404
8230,929,-8,-453
8231,929,-8,-453
8232,929,-8,-453
8233,929,-8,-453
8234,929,-8,-453
8235,678,13,-448
8236,678,13,-448
8237,678,13,-448
8238,678,13,-448
8239,678,13,-448
8240,589,-33,-385
8241,589,-33,-385
8242,589,-33,-385
8243,589,-33,-385
8244,589,-33,-385
8245,626,-79,-300
8246,626,-79,-300
8247,626,-79,-300
8248,626,-79,-300
8249,626,-79,-300
8250,704,-114,-183
8251,704,-114,-183
8252,704,-114,-183
8253,704,-114,-183
8254,704,-114,-183
8255,751,-163,-85
8256,751,-163,-85
8257,751,-163,-85
8258,751,-163,-85
8259,751,-163,-102
8260,665,-215,-102
8261,665,-215,-102
8262,665,-215,-102
8263,665,-215,-102
8264,468,-262,-197
8265,468,-262,-197
8266,468,-262,-197
8267,468,-262,-197
8268,468,-262,-197
8269,257,-232,-269
8270,257,-232,-269
8271,257,-232,-269
8272,257,-232,-269
8273,257,-232,-269
8274,132,-185,-255
8275,132,-185,-255
8276,132,-185,-255
8277,132,-185,-255
8278,164,-126,-189
8279,164,-126,-189
8280,164,-126,-189
8281,164,-126,-189
8282,164,-126,-189
8283,322,-91,-107
8284,322,-91,-107
8285,322,-91,-107
8286,322,-91,-107
8287,322,-91,-107
8288,563,-82,-59
8289,563,-82,-59
8290,563,-82,-59
8291,563,-82,-59
8292,563,-82,-59
8293,837,-53,-62
8294,837,-53,-62
8295,837,-53,-62
8296,837,-53,-62
8297,837,-53,-62
8298,1072,-16,-69
8299,1072,-16,-69
8300,1072,-16,-69
8301,1072,-16,-69
8302,1072,-16,-69
8303,1197,-30,-84
8304,1197,-30,-84
8305,1197,-30,-84
8306,1197,-30,-84
8307,1197,-30,-84
8308,1185,-57,-103
8309,1185,-57,-103
8310,1185,-57,-103
8311,1185,-57,-103
8312,1185,-57,-103
8313,1060,-88,-122
8314,1060,-88,-122
8315,1060,-88,-122
8316,1060,-88,-122
8317,804,-111,-139
8318,893,-111,-139
8319,893,-111,-139
8320,893,-111,-139
8321,893,-111,-139
8322,750,-108,-131
8323,750,-108,-131
8324,750,-108,-131
8325,750,-108,-131
8326,750,-108,-131
8327,656,18,-66
8328,656,18,-66
8329,656,18,-66
8330,656,18,-66
8331,656,18,-66
8332,596,174,55
8333,596,174,55
8334,596,174,55
8335,596,174,55
8336,596,174,55
8337,340,154,140
8338,524,154,140
8339,524,154,140
8340,524,154,140
8341,524,154,140
8342,524,154,86
8343,366,12,86
8344,366,12,86
8345,366,12,86
8346,366,12,86
8347,366,12,86
8348,155,-135,-65
8349,155,-135,-65
8350,155,-135,-65
8351,155,-135,-65
8352,155,-135,-65
8353,-55,-227,-200
8354,-55,-227,-200
8355,-55,-227,-200
8356,-55,-227,-200
8357,-55,-227,-200
8358,-165,-248,-220
8359,-165,-248,-220
8360,-165,-248,-220
8361,-165,-248,-220
8362,-156,-207,-147
8363,-156,-207,-147
8364,-156,-207,-147
8365,-156,-207,-147
8366,-156,-207,-147
8367,-36,-132,-54
8368,-36,-132,-54
8369,-36,-132,-54
8370,-36,-132,-54
8371,-36,-132,-54
8372,155,-83,4
8373,155,-83,4
8374,155,-83,4
8375,155,-83,4
8376,155,-83,4
8377,374,-73,20
8378,374,-73,20
8379,374,-73,20
8380,374,-73,20
8381,374,-73,20
8382,374,-73,-2
8383,546,-63,-2
8384,546,-63,-2
8385,546,-63,-2
8386,546,-63,-2
8387,546,-63,-2
8388,637,17,-8
8389,637,17,-8
8390,637,17,-8
8391,637,17,-8
8392,637,17,-8
8393,673,158,62
8394,673,158,62
8395,673,158,62
8396,673,158,62
8397,673,158,62
8398,673,158,62
8399,582,264,107
8400,582,264,107
8401,582,264,107
8402,582,264,107
8403,582,264,107
8404,450,307,110
8405,450,307,110
8406,450,307,110
8407,450,307,110
8408,450,307,110
8409,340,300,104
8410,340,300,104
8411,340,300,104
8412,340,300,104
8413,340,300,104
8414,304,263,109
8415,304,263,109
8416,304,263,109
8417,304,263,109
8418,304,263,109
8419,325,217,119
8420,325,217,119
8421,325,217,119
8422,325,217,119
8423,325,217,119
8424,365,166,121
8425,365,166,121
8426,365,166,121
8427,365,166,121
8428,365,166,121
8429,415,110,103
8430,415,110,103
8431,415,110,103
8432,415,110,103
8433,415,110,103
8434,646,-83,58
8435,646,-83,58
8436,646,-83,58
8437,646,-83,58
8438,646,-83,58
8439,646,-83,58
8440,1037,-331,-76
8441,1037,-331,-76
8442,1037,-331,-76
8443,1037,-331,-76
8444,1037,-331,-212
8445,251,-928,-212
8446,251,-928,-212
8447,251,-928,-212
8448,251,-928,-212
8449,-63,-617,-52
8450,-63,-617,-52
8451,-63,-617,-52
8452,-63,-617,-52
8453,-63,-617,-52
8454,-20,-147,-17
8455,-20,-147,-17
8456,-20,-147,-17
8457,-20,-147,-17
8458,-20,-147,-17
8459,-15,-80,-48
8460,-15,-80,-48
8461,-15,-80,-48
8462,-15,-80,-48
8463,-15,-80,-48
8464,-21,-58,-56
8465,-21,-58,-56
8466,-21,-58,-56
8467,-21,-58,-56
8468,-21,-58,-56
8469,-16,-15,-26
8470,-16,-15,-26
8471,-16,-15,-26
8472,-16,-15,-26
8473,-16,-15,-26
8474,1,7,-4
8475,1,7,-4
8476,1,7,-4
8477,1,7,-4
8478,1,7,-4
8479,1,7,-4
8480,1,7,-4
8481,4,8,-4
8482,4,8,-4
8483,4,8,-4
8484,4,8,-4
8485,4,8,-4
8486,4,8,-4
8487,5,-7,1
8488,5,-7,1
8489,5,-7,1
8490,5,-7,1
8491,5,-7,1
8492,5,-7,1
8493,5,-20,5
8494,11,-20,5
8495,11,-20,5
8496,11,-20,5
8497,11,-20,5
8498,11,-20,5
8499,2,-31,3
8500,2,-31,3
8501,2,-31,3
8502,2,-31,3
8503,2,-31,3
8504,2,-31,3
8505,-4,-36,0
8506,-4,-36,0
8507,-4,-36,0
8508,-4,-36,0
8509,-4,-36,0
8510,-4,-36,0
8511,-2,-33,-3
8512,-2,-33,-3
8513,-2,-33,-3
8514,-2,-33,-3
8515,-2,-33,-3
8516,-2,-33,-3
8517,1,-24,0
8518,1,-24,0
8519,1,-24,0
8520,1,-24,0
8521,1,-24,0
8522,1,-24,0
8523,5,-11,2
8524,5,-11,2
8525,5,-11,2
8526,5,-11,2
8527,5,-11,2
8528,5,-11,2
8529,7,-11,2
8530,7,-11,2
8531,7,-11,2
8532,7,-11,2
8533,7,-11,2
8534,7,-11,2
8535,4,-22,6
8536,4,-22,6
8537,4,-22,6
8538,4,-22,6
8539,4,-22,6
8540,4,-22,6
8541,-4,-33,6
8542,-4,-33,6
8543,-4,-33,6
8544,-4,-33,6
8545,-4,-33,6
8546,-4,-33,6
8547,-8,-34,9
8548,-8,-34,9
8549,-8,-34,9
8550,-8,-34,9
8551,-8,-34,9
8552,-8,-34,9
8553,-8,-27,9
8554,-8,-27,9
8555,-8,-27,9
8556,-8,-27,9
8557,-8,-27,9
8558,-8,-27,9
8559,-2,-15,9
8560,-2,-15,9
8561,-2,-15,9
8562,-2,-15,9
8563,-2,-15,9
8564,13,-6,4
8565,13,-6,4
8566,13,-6,4
8567,13,-6,4
8568,13,-6,4
8569,13,-6,4
8570,13,7,-1
8571,14,7,-1
8572,14,7,-1
8573,14,7,-1
8574,14,7,-1
8575,14,7,-1
8576,14,7,-3
8577,7,16,-3
8578,7,16,-3
8579,7,16,-3
8580,7,16,-3
8581,7,16,-3
8582,7,16,-3
8583,6,10,-2
8584,6,10,-2
8585,6,10,-2
8586,6,10,-2
8587,6,10,-2
8588,6,10,-2
8589,3,6,-4
8590,3,6,-4
8591,3,6,-4
8592,3,6,-4
8593,3,6,-4
8594,3,6,-4
8595,7,6,-4
8596,7,6,-4
8597,7,6,-4
8598,7,6,-4
8599,7,6,-4
8600,7,6,-4
8601,7,6,-1
8602,3,0,-1
8603,3,0,-1
8604,3,0,-1
8605,3,0,-1
8606,3,0,-1
8607,3,0,-1
8608,2,-8,2
8609,2,-8,2
8610,2,-8,2
8611,2,-8,2
8612,2,-8,2
8613,2,-8,2
8614,-1,-16,0
8615,-1,-16,0
8616,-1,-16,0
8617,-1,-16,0
8618,-1,-16,0
8619,-1,-16,0
8620,-7,-20,2
8621,-7,-20,2
8622,-7,-20,2
8623,-7,-20,2
8624,-7,-20,2
8625,-7,-20,2
8626,1,-7,3
8627,1,-7,3
8628,1,-7,3
8629,1,-7,3
8630,1,-7,3
8631,1,-7,3
8632,11,12,0
8633,11,12,0
8634,11,12,0
8635,11,12,0
8636,11,12,0
8637,11,12,0
8638,10,15,0
8639,10,15,0
8640,10,15,0
8641,10,15,0
8642,10,15,0
8643,10,15,0
8644,10,15,2
8645,10,12,2
8646,10,12,2
8647,10,12,2
8648,10,12,2
8649,10,12,2
8650,10,12,2
8651,7,8,2
8652,7,8,2
8653,7,8,2
8654,7,8,2
8655,7,8,2
8656,7,8,2
8657,8,9,0
8658,8,9,0
8659,8,9,0
8660,8,9,0
8661,8,9,0
8662,8,9,0
8663,8,9,0
8664,8,2,2
8665,8,2,2
8666,8,2,2
8667,8,2,2
8668,8,2,2
8669,8,2,2
8670,8,2,2
8671,3,-2,5
8672,3,-2,5
8673,3,-2,5
8674,3,-2,5
8675,3,-2,5
8676,3,-2,5
8677,4,-4,1
8678,4,-4,1
8679,4,-4,1
8680,4,-4,1
8681,4,-4,1
8682,4,-4,1
8683,4,-4,1
8684,6,-1,-1
8685,6,-1,-1
8686,6,-1,-1
8687,6,-1,-1
8688,6,-1,-1
8689,6,-1,-1
8690,4,1,0
8691,4,1,0
8692,4,1,0
8693,4,1,0
8694,4,1,0
8695,4,1,0
8696,4,2,-1
8697,3,2,-1
8698,3,2,-1
8699,3,2,-1
8700,3,2,-1
8701,3,2,-1
8702,3,2,-1
8703,10,-1,0
8704,10,-1,0
8705,10,-1,0
8706,10,-1,0
8707,10,-1,0
8708,10,-1,0
8709,12,2,0
8710,12,2,0
8711,12,2,0
8712,12,2,0
8713,12,2,0
8714,12,2,0
8715,13,7,2
8716,13,7,2
8717,13,7,2
8718,13,7,2
8719,13,7,2
8720,13,7,2
8721,13,7,2
8722,11,2,3
8723,11,2,3
8724,11,2,3
8725,11,2,3
8726,11,2,3
8727,11,2,3
8728,8,-3,2
8729,8,-3,2
8730,8,-3,2
8731,8,-3,2
8732,8,-3,2
8733,8,-3,2
8734,8,-3,2
8735,5,-10,2
8736,5,-10,2
8737,5,-10,2
8738,5,-10,2
8739,5,-10,2
8740,5,-10,2
8741,2,-14,2
8742,2,-14,2
8743,2,-14,2
8744,2,-14,2
8745,2,-14,2
8746,2,-14,2
8747,3,-9,3
8748,3,-9,3
8749,3,-9,3
8750,3,-9,3
8751,3,-9,3
8752,3,-9,3
8753,10,-2,0
8754,10,-2,0
8755,10,-2,0
8756,10,-2,0
8757,10,-2,0
8758,10,-2,0
8759,5,2,3
8760,5,2,3
8761,5,2,3
8762,5,2,3
8763,5,2,3
8764,5,2,3
8765,5,2,3
8766,1,8,2
8767,1,8,2
8768,1,8,2
8769,1,8,2
8770,1,8,2
8771,1,8,2
8772,1,8,2
8773,5,9,-1
8774,5,9,-1
8775,5,9,-1
8776,5,9,-1
8777,5,9,-1
8778,5,9,-1
8779,7,8,-3
8780,7,8,-3
8781,7,8,-3
8782,7,8,-3
8783,7,8,-3
8784,7,8,-3
8785,7,8,-3
8786,14,7,0
8787,14,7,0
8788,14,7,0
8789,14,7,0
8790,14,7,0
8791,14,7,0
8792,11,5,-1
8793,11,5,-1
8794,11,5,-1
8795,11,5,-1
8796,11,5,-1
8797,11,5,-1
8798,7,11,2
8799,7,11,2
8800,7,11,2
8801,7,11,2
8802,7,11,2
8803,7,11,2
8804,7,11,0
8805,13,14,0
8806,13,14,0
8807,13,14,0
8808,13,14,0
8809,13,14,0
8810,13,14,0
8811,8,16,1
8812,8,16,1
8813,8,16,1
8814,8,16,1
8815,8,16,1
8816,8,16,1
8817,3,7,2
8818,3,7,2
8819,3,7,2
8820,3,7,2
8821,3,7,2
8822,3,7,2
8823,3,7,2
8824,14,18,2
8825,14,18,2
8826,14,18,2
8827,14,18,2
8828,14,18,2
8829,14,18,2
8830,20,35,1
8831,20,35,1
8832,20,35,1
8833,20,35,1
8834,20,35,1
8835,20,35,1
8836,32,65,-5
8837,32,65,-5
8838,32,65,-5
8839,32,65,-5
8840,32,65,-5
8841,32,65,-5
8842,44,110,2
8843,44,110,2
8844,44,110,2
8845,44,110,2
8846,44,110,2
8847,44,110,2
8848,46,135,14
8849,46,135,14
8850,46,135,14
8851,46,135,14
8852,46,135,14
8853,28,147,28
8854,28,147,28
8855,28,147,28
8856,28,147,28
8857,28,147,28
8858,28,147,28
8859,-7,168,45
8860,-7,168,45
8861,-7,168,45
8862,-7,168,45
8863,-7,168,45
8864,-72,184,23
8865,-72,184,23
8866,-72,184,23
8867,-72,184,23
8868,-72,184,23
8869,-72,184,23
8870,-180,178,-5
8871,-180,178,-5
8872,-180,178,-5
8873,-180,178,-5
8874,-180,178,-5
8875,-313,204,-8
8876,-313,204,-8
8877,-313,204,-8
8878,-313,204,-8
8879,-313,204,-8
8880,-437,264,26
8881,-437,264,26
8882,-437,264,26
8883,-437,264,26
8884,-437,264,26
8885,-596,312,65
8886,-596,312,65
8887,-596,312,65
8888,-596,312,65
8889,-596,312,65
8890,-763,296,108
8891,-763,296,108
8892,-763,296,108
8893,-763,296,108
8894,-763,296,108
8895,-836,192,111
8896,-836,192,111
8897,-836,192,111
8898,-836,192,111
8899,-836,192,111
8900,-812,85,54
8901,-812,85,54
8902,-812,85,54
8903,-812,85,54
8904,-812,85,54
8905,-774,28,-13
8906,-774,28,-13
8907,-774,28,-13
8908,-774,28,-13
8909,-774,28,-13
8910,-747,40,-47
8911,-747,40,-47
8912,-747,40,-47
8913,-747,40,-47
8914,-747,40,-47
8915,-747,40,-83
8916,-763,67,-83
8917,-763,67,-83
8918,-763,67,-83
8919,-763,67,-83
8920,-763,67,-108
8921,-821,68,-108
8922,-821,68,-108
8923,-821,68,-108
8924,-821,68,-108
8925,-821,68,-110
8926,-884,72,-110
8927,-884,72,-110
8928,-884,72,-110
8929,-884,72,-110
8930,-914,78,-82
8931,-914,78,-82
8932,-914,78,-82
8933,-914,78,-82
8934,-914,78,-82
8935,-914,78,-34
8936,-904,93,-34
8937,-904,93,-34
8938,-904,93,-34
8939,-904,93,-34
8940,-904,93,-34
8941,-862,116,-11
8942,-862,116,-11
8943,-862,116,-11
8944,-862,116,-11
8945,-862,116,5
8946,-802,165,5
8947,-802,165,5
8948,-802,165,5
8949,-802,165,5
8950,-802,165,5
8951,-733,189,40
8952,-733,189,40
8953,-733,189,40
8954,-733,189,40
8955,-733,189,40
8956,-675,180,54
8957,-675,180,54
8958,-675,180,54
8959,-675,180,54
8960,-675,180,54
8961,-631,123,26
8962,-631,123,26
8963,-631,123,26
8964,-631,123,26
8965,-631,123,26
8966,-588,59,-19
8967,-588,59,-19
8968,-588,59,-19
8969,-588,59,-19
8970,-588,59,-19
8971,-533,-8,-29
8972,-533,-8,-29
8973,-533,-8,-29
8974,-533,-8,-29
8975,-533,-8,-29
8976,-464,-83,-13
8977,-464,-83,-13
8978,-464,-83,-13
8979,-464,-83,-13
8980,-464,-83,-13
8981,-417,-151,11
8982,-417,-151,11
8983,-417,-151,11
8984,-417,-151,11
8985,-417,-151,11
8986,-400,-215,20
8987,-400,-215,20
8988,-400,-215,20
8989,-400,-215,20
8990,-400,-215,20
8991,-406,-257,33
8992,-406,-257,33
8993,-406,-257,33
8994,-406,-257,33
8995,-406,-257,33
8996,-427,-236,59
8997,-427,-236,59
8998,-427,-236,59
8999,-427,-236,59
9000,-427,-236,59
9001,-470,-110,84
9002,-470,-110,84
9003,-470,-110,84
9004,-470,-110,84
9005,-470,-110,84
9006,-513,87,134
9007,-513,87,134
9008,-513,87,134
9009,-513,87,134
9010,-513,87,134
9011,-529,284,234
9012,-529,284,234
9013,-529,284,234
9014,-529,284,234
9015,-529,284,234
9016,-510,379,331
9017,-510,379,331
9018,-510,379,331
9019,-510,379,331
9020,-510,379,331
9021,-458,334,301
9022,-458,334,301
9023,-458,334,301
9024,-458,334,301
9025,-458,334,301
9026,-407,225,191
9027,-407,225,191
9028,-407,225,191
9029,-407,225,191
9030,-407,225,145
9031,-358,150,145
9032,-358,150,145
9033,-358,150,145
9034,-358,150,145
9035,-360,95,185
9036,-360,95,185
9037,-360,95,185
9038,-360,95,185
9039,-360,95,185
9040,-360,95,246
9041,-450,58,246
9042,-450,58,246
9043,-450,58,246
9044,-450,58,246
9045,-450,58,246
9046,-629,95,306
9047,-629,95,306
9048,-629,95,306
9049,-629,95,306
9050,-629,95,306
9051,-810,190,391
9052,-810,190,391
9053,-810,190,391
9054,-810,190,391
9055,-810,190,391
9056,-963,322,548
9057,-963,322,548
9058,-963,322,548
9059,-963,322,548
9060,-963,322,710
9061,-1070,436,710
9062,-1070,436,710
9063,-1070,436,710
9064,-1070,436,710
9065,-1146,464,708
9066,-1146,464,708
9067,-1146,464,708
9068,-1146,464,708
9069,-1146,464,708
9070,-1181,479,581
9071,-1181,479,581
9072,-1181,479,581
9073,-1181,479,581
9074,-1181,479,581
9075,-1207,504,474
9076,-1207,504,474
9077,-1207,504,474
9078,-1207,504,474
9079,-1463,495,451
9080,-1270,495,451
9081,-1270,495,451
9082,-1270,495,451
9083,-1270,495,451
9084,-1424,526,472
9085,-1424,526,472
9086,-1424,526,472
9087,-1424,526,472
9088,-1424,526,472
9089,-1696,555,528
9090,-1696,555,528
9091,-1696,555,528
9092,-1696,555,528
9093,-1696,555,528
9094,-2017,627,630
9095,-2017,627,630
9096,-2017,627,630
9097,-2017,627,630
9098,-2306,704,810
9099,-2306,704,810
9100,-2306,704,810
9101,-2306,704,810
9102,-2306,704,810
9103,-2471,753,974
9104,-2471,753,974
9105,-2471,753,974
9106,-2471,753,974
9107,-2471,753,974
9108,-2466,805,952
9109,-2466,805,952
9110,-2466,805,952
9111,-2466,805,952
9112,-2466,805,758
9113,-2334,896,758
9114,-2334,896,758
9115,-2334,896,758
9116,-2334,896,758
9117,-2200,1023,594
9118,-2200,1023,594
9119,-2200,1023,594
9120,-2200,1023,594
9121,-2200,1023,594
9122,-2196,967,529
9123,-2196,967,529
9124,-2196,967,529
9125,-2196,967,529
9126,-2452,795,475
9127,-2311,795,475
9128,-2311,795,475
9129,-2311,795,475
9130,-2311,795,475
9131,-2431,621,401
9132,-2431,621,401
9133,-2431,621,401
9134,-2431,621,401
9135,-2431,621,401
9136,-2469,564,359
9137,-2469,564,359
9138,-2469,564,359
9139,-2469,564,359
9140,-2469,564,359
9141,-2421,537,394
9142,-2421,537,394
9143,-2421,537,394
9144,-2421,537,394
9145,-2337,446,486
9146,-2337,446,486
9147,-2337,446,486
9148,-2337,446,486
9149,-2337,446,486
9150,-2291,414,463
9151,-2291,414,463
9152,-2291,414,463
9153,-2291,414,463
9154,-2291,414,463
9155,-2234,516,309
9156,-2234,516,309
9157,-2234,516,309
9158,-2234,516,309
9159,-2234,772,195
9160,-2124,637,195
9161,-2124,637,195
9162,-2124,637,195
9163,-2124,637,195
9164,-2024,657,131
9165,-2024,657,131
9166,-2024,657,131
9167,-2024,657,131
9168,-2024,657,131
9169,-1992,504,39
9170,-1992,504,39
9171,-1992,504,39
9172,-1992,504,39
9173,-1992,504,39
9174,-2003,320,-38
9175,-2003,320,-38
9176,-2003,320,-38
9177,-2003,320,-38
9178,-2003,320,-67
9179,-2028,246,-67
9180,-2028,246,-67
9181,-2028,246,-67
9182,-2028,246,-67
9183,-2037,266,-56
9184,-2037,266,-56
9185,-2037,266,-56
9186,-2037,266,-56
9187,-2037,266,-56
9188,-2010,286,-13
9189,-2010,286,-13
9190,-2010,286,-13
9191,-2010,286,-13
9192,-2010,286,-13
9193,-1965,269,32
9194,-1965,269,32
9195,-1965,269,32
9196,-1965,269,32
9197,-1965,269,73
9198,-1914,221,73
9199,-1914,221,73
9200,-1914,221,73
9201,-1914,221,73
9202,-1914,221,63
9203,-1921,243,63
9204,-1921,243,63
9205,-1921,243,63
9206,-1921,243,63
9207,-1912,341,47
9208,-1912,341,47
9209,-1912,341,47
9210,-1912,341,47
9211,-1912,341,47
9212,-1838,471,52
9213,-1838,471,52
9214,-1838,471,52
9215,-1838,471,52
9216,-1838,471,52
9217,-1770,504,54
9218,-1770,504,54
9219,-1770,504,54
9220,-1770,504,54
9221,-1770,504,54
9222,-1736,472,43
9223,-1736,472,43
9224,-1736,472,43
9225,-1736,472,43
9226,-1736,472,43
9227,-1698,446,32
9228,-1698,446,32
9229,-1698,446,32
9230,-1698,446,32
9231,-1698,446,32
9232,-1639,383,32
9233,-1639,383,32
9234,-1639,383,32
9235,-1639,383,32
9236,-1639,383,32
9237,-1586,288,28
9238,-1586,288,28
9239,-1586,288,28
9240,-1586,288,28
9241,-1586,288,28
9242,-1539,219,1
9243,-1539,219,1
9244,-1539,219,1
9245,-1539,219,1
9246,-1539,219,1
9247,-1520,123,-13
9248,-1520,123,-13
9249,-1520,123,-13
9250,-1520,123,-13
9251,-1520,123,14
9252,-1545,118,14
9253,-1545,118,14
9254,-1545,118,14
9255,-1545,118,14
9256,-1545,118,102
9257,-1596,214,102
9258,-1596,214,102
9259,-1596,214,102
9260,-1596,214,102
9261,-1608,308,192
9262,-1608,308,192
9263,-1608,308,192
9264,-1608,308,192
9265,-1608,308,192
9266,-1574,326,257
9267,-1574,326,257
9268,-1574,326,257
9269,-1574,326,257
9270,-1574,326,257
9271,-1487,275,304
9272,-1487,275,304
9273,-1487,275,304
9274,-1487,275,304
9275,-1337,226,321
9276,-1337,226,321
9277,-1337,226,321
9278,-1337,226,321
9279,-1337,226,321
9280,-1210,163,324
9281,-1210,163,324
9282,-1210,163,324
9283,-1210,163,324
9284,-1210,163,324
9285,-1155,185,313
9286,-1155,185,313
9287,-1155,185,313
9288,-1155,185,313
9289,-1155,185,307
9290,-1169,369,307
9291,-1169,369,307
9292,-1169,369,307
9293,-1169,369,307
9294,-1245,567,321
9295,-1245,567,321
9296,-1245,567,321
9297,-1245,567,321
9298,-1245,567,321
9299,-1361,628,328
9300,-1361,628,328
9301,-1361,628,328
9302,-1361,628,328
9303,-1361,628,328
9304,-1475,505,289
9305,-1475,505,289
9306,-1475,505,289
9307,-1475,505,289
9308,-1522,323,224
9309,-1522,323,224
9310,-1522,323,224
9311,-1522,323,224
9312,-1522,323,224
