x,y,z
373,655,-510
373,655,-510
373,655,-510
373,655,-510
283,309,-488
283,309,-488
283,309,-488
283,309,-488
283,309,-488
216,-21,-517
216,-21,-517
216,-21,-517
216,-21,-517
216,-21,-517
132,-249,-543
132,-249,-543
132,-249,-543
132,-249,-543
132,-249,-543
97,-302,-560
97,-302,-560
97,-302,-560
97,-302,-560
97,-302,-560
134,-161,-570
134,-161,-570
134,-161,-570
134,-161,-570
173,136,-499
173,136,-499
173,136,-499
173,136,-499
173,136,-499
179,476,-404
179,476,-404
179,476,-404
179,476,-404
179,476,-404
159,707,-289
159,707,-289
159,707,-289
159,707,-289
159,707,-289
159,830,-226
159,830,-226
159,830,-226
159,830,-226
159,830,-226
170,784,-164
170,784,-164
170,784,-164
170,784,-164
170,784,-164
185,543,-159
185,543,-159
185,543,-159
185,543,-159
185,543,-159
159,191,-179
159,191,-179
159,191,-179
159,191,-179
159,191,-179
151,-136,-190
151,-136,-190
151,-136,-190
151,-136,-190
179,-315,-163
179,-315,-163
179,-315,-163
179,-315,-163
179,-315,-163
138,-362,-70
138,-362,-70
138,-362,-70
138,-362,-70
138,-362,-70
55,-325,2
55,-325,2
55,-325,2
55,-325,2
55,-325,2
-45,-222,10
-45,-222,10
-45,-222,10
-45,-222,10
-45,-222,10
-45,-222,7
-92,-112,7
-92,-112,7
-92,-112,7
-92,-112,7
-92,-112,7
-51,31,42
-51,31,42
-51,31,42
-51,31,42
-51,31,42
41,191,116
41,191,116
41,191,116
41,191,116
41,191,116
41,191,116
133,259,222
133,259,222
133,259,222
133,259,222
133,259,222
142,216,314
142,216,314
142,216,314
142,216,314
142,216,314
30,124,375
30,124,375
30,124,375
30,124,375
30,124,375
-107,-10,393
-107,-10,393
-107,-10,393
-107,-10,393
-107,-10,393
-187,-158,386
-187,-158,386
-187,-158,386
-187,-158,386
-187,-158,386
-222,-216,363
-222,-216,363
-222,-216,363
-222,-216,363
-222,-216,350
-214,-191,350
-214,-191,350
-214,-191,350
-214,-191,350
-143,-139,383
-143,-139,383
-143,-139,383
-143,-139,383
-143,-139,383
-49,-110,451
-49,-110,451
-49,-110,451
-49,-110,451
-49,-110,451
28,-92,505
28,-92,505
28,-92,505
28,-92,505
28,-92,505
48,-86,564
48,-86,564
48,-86,564
48,-86,564
48,-86,564
12,-99,614
12,-99,614
12,-99,614
12,-99,614
12,-99,614
12,-99,614
-40,-141,644
-40,-141,644
-40,-141,644
-40,-141,644
-40,-141,644
-63,-283,683
-63,-283,683
-63,-283,683
-63,-283,683
-63,-283,730
-49,-504,730
-49,-504,730
-49,-504,730
-49,-504,730
-4,-707,726
-4,-707,726
-4,-707,726
-4,-707,726
-4,-707,726
-4,-707,709
87,-864,709
87,-864,709
87,-864,709
87,-864,709
87,-864,709
197,-893,709
197,-893,709
197,-893,709
197,-893,709
197,-893,750
311,-824,750
311,-824,750
311,-824,750
311,-824,750
403,-757,809
403,-757,809
403,-757,809
403,-757,809
403,-757,809
458,-662,886
458,-662,886
458,-662,886
458,-662,886
458,-662,886
466,-492,989
466,-492,989
466,-492,989
466,-492,989
466,-492,989
389,-399,1124
389,-399,1124
389,-399,1124
389,-399,1124
389,-399,1124
254,-463,1240
254,-463,1240
254,-463,1240
254,-463,1240
254,-463,1246
127,-659,1246
127,-659,1246
127,-659,1246
127,-659,1246
48,-927,1177
48,-927,1177
48,-927,1177
48,-927,1177
48,-927,1177
-6,-1174,1113
-6,-1174,1113
-6,-1174,1113
-6,-1174,1113
-6,-1174,1113
-37,-1328,1072
-37,-1328,1072
-37,-1328,1072
-37,-1328,1072
-59,-1373,1059
-59,-1373,1059
-59,-1373,1059
-59,-1373,1059
-59,-1373,1059
-50,-1335,1074
-50,-1335,1074
-50,-1335,1074
-50,-1335,1074
-50,-1079,1071
-59,-1183,1071
-59,-1183,1071
-59,-1183,1071
-59,-1183,1071
-119,-996,1020
-119,-996,1020
-119,-996,1020
-119,-996,1020
-119,-996,915
-200,-813,915
-200,-813,915
-200,-813,915
-200,-813,915
-273,-617,779
-273,-617,779
-273,-617,779
-273,-617,779
-273,-617,779
-322,-424,623
-322,-424,623
-322,-424,623
-322,-424,623
-322,-424,623
-381,-214,451
-381,-214,451
-381,-214,451
-381,-214,451
-456,-1,296
-456,-1,296
-456,-1,296
-456,-1,296
-456,-1,296
-456,255,170
-537,175,170
-537,175,170
-537,175,170
-537,175,170
-629,272,73
-629,272,73
-629,272,73
-629,272,73
-629,272,73
-629,316,-20
-709,316,-20
-709,316,-20
-709,316,-20
-709,316,-20
-762,387,-136
-762,387,-136
-762,387,-136
-762,387,-136
-762,387,-136
-781,463,-250
-781,463,-250
-781,463,-250
-781,463,-250
-781,463,-250
-785,546,-352
-785,546,-352
-785,546,-352
-785,546,-352
-785,802,-456
-791,679,-456
-791,679,-456
-791,679,-456
-791,679,-456
-823,861,-543
-823,861,-543
-823,861,-543
-823,861,-543
-823,861,-543
-847,1046,-631
-847,1046,-631
-847,1046,-631
-847,1046,-631
-847,1211,-727
-870,1211,-727
-870,1211,-727
-870,1211,-727
-870,1211,-727
-913,1332,-839
-913,1332,-839
-913,1332,-839
-913,1332,-839
-913,1332,-960
-953,1389,-960
-953,1389,-960
-953,1389,-960
-953,1389,-960
-952,1353,-1052
-952,1353,-1052
-952,1353,-1052
-952,1353,-1052
-952,1181,-1071
-904,1181,-1071
-904,1181,-1071
-904,1181,-1071
-904,1181,-1071
-812,859,-989
-812,859,-989
-812,859,-989
-812,859,-989
-812,603,-918
-657,665,-918
-657,665,-918
-657,665,-918
-657,665,-918
-463,583,-879
-463,583,-879
-463,583,-879
-463,583,-879
-463,583,-879
-266,533,-823
-266,533,-823
-266,533,-823
-266,533,-823
-266,533,-823
-89,491,-757
-89,491,-757
-89,491,-757
-89,491,-757
-89,491,-674
42,494,-674
42,494,-674
42,494,-674
42,494,-674
42,494,-537
99,538,-537
99,538,-537
99,538,-537
99,538,-537
99,538,-537
64,572,-430
64,572,-430
64,572,-430
64,572,-430
64,572,-430
0,539,-445
0,539,-445
0,539,-445
0,539,-445
0,539,-445
-31,465,-558
-31,465,-558
-31,465,-558
-31,465,-558
-31,465,-558
8,366,-667
8,366,-667
8,366,-667
8,366,-667
8,366,-667
128,284,-751
128,284,-751
128,284,-751
128,284,-751
128,284,-751
329,271,-804
329,271,-804
329,271,-804
329,271,-804
329,271,-804
572,333,-821
572,333,-821
572,333,-821
572,333,-821
572,333,-821
750,538,-784
750,538,-784
750,538,-784
750,538,-784
750,538,-784
829,778,-638
829,778,-638
829,778,-638
829,778,-638
829,778,-638
815,851,-407
815,851,-407
815,851,-407
815,851,-407
815,851,-251
732,751,-251
732,751,-251
732,751,-251
732,751,-251
732,596,-253
644,596,-253
644,596,-253
644,596,-253
644,596,-253
620,404,-346
620,404,-346
620,404,-346
620,404,-346
620,404,-346
663,221,-464
663,221,-464
663,221,-464
663,221,-464
663,221,-464
746,142,-535
746,142,-535
746,142,-535
746,142,-535
746,142,-535
820,203,-482
820,203,-482
820,203,-482
820,203,-482
820,203,-482
858,319,-355
858,319,-355
858,319,-355
858,319,-355
858,319,-355
830,388,-262
830,388,-262
830,388,-262
830,388,-262
830,388,-262
